interval_start,n_active_sessions_grid,weekend,holiday,hour_0,hour_1,hour_2,dayofyear_0,dayofyear_1,dayofyear_2,dayofweek_0,dayofweek_1,dayofweek_2
2025-02-12 09:00:00,5,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 10:00:00,5,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 11:00:00,3,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 12:00:00,1,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 13:00:00,2,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 14:00:00,3,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 15:00:00,5,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 16:00:00,5,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 17:00:00,3,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 18:00:00,3,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 19:00:00,1,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 20:00:00,0,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 21:00:00,0,0,0,0.9342110244260491,0.20396802033474817,0.5790804876286293,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 22:00:00,0,0,0,0.9831306752582376,0.278626585253856,0.469473386225221,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-12 23:00:00,0,0,0,1.0,0.3678794411714425,0.36787944117144217,0.8876597063155125,0.6513189200774924,0.16372324912278186,0.36787944117144233,1.0,0.36787944117144233
2025-02-13 00:00:00,0,0,0,1.0,0.36787944117144233,0.36787944117144217,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 01:00:00,0,0,0,0.9831306752582376,0.4694733862252213,0.2786265852538557,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 02:00:00,0,0,0,0.9342110244260492,0.5790804876286293,0.20396802033474817,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 03:00:00,0,0,0,0.8580275309732107,0.6903818718787685,0.14431919677311858,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 04:00:00,0,0,0,0.761692978206885,0.795540549137726,0.11244903316907567,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 05:00:00,0,0,0,0.6535535454504852,0.8860490340228776,0.1625718598204568,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 06:00:00,0,0,0,0.5420069956565413,0.9538403407863101,0.22717342011673464,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 07:00:00,1,0,0,0.43446130562318697,0.9924670790707159,0.3068259960621383,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 08:00:00,1,0,0,0.33660441498161275,0.9981114264353292,0.4005431261771319,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 09:00:00,7,0,0,0.25206410632385157,0.9702070790698969,0.5053926334912135,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 10:00:00,7,0,0,0.18244194768891162,0.9115328926357037,0.6163551452586801,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 11:00:00,7,0,0,0.12763238565316098,0.8277567757662238,0.7265334899073946,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 12:00:00,6,0,0,0.12763238565316098,0.7265334899073945,0.8277567757662239,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 13:00:00,5,0,0,0.1824419476889115,0.6163551452586801,0.9115328926357037,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 14:00:00,6,0,0,0.2520641063238517,0.5053926334912132,0.970207079069897,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 15:00:00,7,0,0,0.33660441498161275,0.40054312617713167,0.9981114264353292,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 16:00:00,6,0,0,0.43446130562318697,0.3068259960621381,0.9924670790707159,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 17:00:00,4,0,0,0.5420069956565413,0.22717342011673464,0.9538403407863101,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 18:00:00,4,0,0,0.6535535454504853,0.16257185982045674,0.8860490340228775,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 19:00:00,2,0,0,0.761692978206885,0.11244903316907558,0.7955405491377259,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
2025-02-13 20:00:00,1,0,0,0.8580275309732107,0.14431919677311858,0.6903818718787685,0.8825772235595052,0.658322942828624,0.16013175984254316,0.10539922456186433,0.7788007830714048,0.778800783071405
